company_id,company_name,price,prognost,date,quantity,sales,month
P018,Компания 18,841.08,597.47,2023-05-17,271,227932.68000000002,5
P018,Компания 18,841.08,597.47,2023-07-26,173,145506.84,7
P018,Компания 18,841.08,597.47,2023-11-14,194,163169.52000000002,11
P018,Компания 18,841.08,597.47,2023-10-02,35,29437.800000000003,10
P018,Компания 18,841.08,597.47,2023-01-01,300,252324.0,1
P018,Компания 18,841.08,597.47,2023-12-08,400,336432.0,12
P018,Компания 18,841.08,597.47,2023-02-27,48,40371.840000000004,2
P018,Компания 18,841.08,597.47,2023-08-28,4,3364.32,8
P018,Компания 18,841.08,597.47,2023-05-26,145,121956.6,5
P018,Компания 18,841.08,597.47,2023-12-21,264,222045.12000000002,12
P018,Компания 18,841.08,597.47,2023-03-21,76,63922.08,3
P018,Компания 18,841.08,597.47,2023-01-16,232,195130.56,1
P018,Компания 18,841.08,597.47,2023-03-07,327,275033.16000000003,3
P018,Компания 18,841.08,597.47,2023-12-22,443,372598.44,12
P018,Компания 18,841.08,597.47,2023-04-18,340,285967.2,4
P018,Компания 18,841.08,597.47,2023-02-05,171,143824.68,2
P018,Компания 18,841.08,597.47,2023-05-15,344,289331.52,5
P018,Компания 18,841.08,597.47,2023-12-29,356,299424.48000000004,12
P018,Компания 18,841.08,597.47,2023-01-17,283,238025.64,1
P018,Компания 18,841.08,597.47,2023-10-01,24,20185.920000000002,10
P018,Компания 18,841.08,597.47,2023-11-30,273,229614.84000000003,11
P018,Компания 18,841.08,597.47,2023-09-06,257,216157.56,9
P018,Компания 18,841.08,597.47,2023-08-10,142,119433.36,8
P018,Компания 18,841.08,597.47,2023-05-28,128,107658.24,5
P018,Компания 18,841.08,597.47,2023-11-05,372,312881.76,11
P018,Компания 18,841.08,597.47,2023-07-07,308,259052.64,7
P018,Компания 18,841.08,597.47,2023-02-24,53,44577.240000000005,2
P018,Компания 18,841.08,597.47,2023-12-12,147,123638.76000000001,12
P018,Компания 18,841.08,597.47,2023-11-30,446,375121.68,11
P018,Компания 18,841.08,597.47,2023-02-20,335,281761.8,2
P018,Компания 18,841.08,597.47,2023-06-24,383,322133.64,6
P018,Компания 18,841.08,597.47,2023-09-07,192,161487.36000000002,9
P018,Компания 18,841.08,597.47,2023-05-21,25,21027.0,5
P018,Компания 18,841.08,597.47,2023-03-27,73,61398.840000000004,3
P018,Компания 18,841.08,597.47,2023-10-07,57,47941.560000000005,10
P019,Компания 19,37.92,381.49,2023-12-14,118,4474.56,12
P019,Компания 19,37.92,381.49,2023-07-21,74,2806.08,7
P019,Компания 19,37.92,381.49,2023-06-21,277,10503.84,6
P019,Компания 19,37.92,381.49,2023-06-02,58,2199.36,6
P019,Компания 19,37.92,381.49,2023-10-02,311,11793.12,10
P019,Компания 19,37.92,381.49,2023-10-25,481,18239.52,10
P019,Компания 19,37.92,381.49,2023-01-13,144,5460.4800000000005,1
P019,Компания 19,37.92,381.49,2023-09-08,66,2502.7200000000003,9
P019,Компания 19,37.92,381.49,2023-05-23,94,3564.48,5
P019,Компания 19,37.92,381.49,2023-04-28,364,13802.880000000001,4
P019,Компания 19,37.92,381.49,2023-05-20,290,10996.800000000001,5
P019,Компания 19,37.92,381.49,2023-12-16,112,4247.04,12
P019,Компания 19,37.92,381.49,2023-03-29,232,8797.44,3
P019,Компания 19,37.92,381.49,2023-03-06,211,8001.120000000001,3
P019,Компания 19,37.92,381.49,2023-11-26,156,5915.52,11
P019,Компания 19,37.92,381.49,2023-04-14,80,3033.6000000000004,4
P019,Компания 19,37.92,381.49,2023-10-19,86,3261.1200000000003,10
P019,Компания 19,37.92,381.49,2023-12-29,450,17064.0,12
P019,Компания 19,37.92,381.49,2023-03-11,169,6408.4800000000005,3
P019,Компания 19,37.92,381.49,2023-01-06,5,189.60000000000002,1
P019,Компания 19,37.92,381.49,2023-10-18,500,18960.0,10
P019,Компания 19,37.92,381.49,2023-05-24,16,606.72,5
P019,Компания 19,37.92,381.49,2023-09-07,118,4474.56,9
P019,Компания 19,37.92,381.49,2023-06-03,77,2919.84,6
P019,Компания 19,37.92,381.49,2023-07-21,309,11717.28,7
P019,Компания 19,37.92,381.49,2023-07-11,265,10048.800000000001,7
P019,Компания 19,37.92,381.49,2023-04-02,105,3981.6000000000004,4
P019,Компания 19,37.92,381.49,2023-03-22,426,16153.92,3
P019,Компания 19,37.92,381.49,2023-05-18,333,12627.36,5
P019,Компания 19,37.92,381.49,2023-09-21,497,18846.24,9
P019,Компания 19,37.92,381.49,2023-07-29,437,16571.04,7
P019,Компания 19,37.92,381.49,2023-03-09,354,13423.68,3
P019,Компания 19,37.92,381.49,2023-08-17,84,3185.28,8
P019,Компания 19,37.92,381.49,2023-03-25,165,6256.8,3
P019,Компания 19,37.92,381.49,2023-12-04,499,18922.08,12
P019,Компания 19,37.92,381.49,2023-10-17,3,113.76,10
P019,Компания 19,37.92,381.49,2023-02-03,261,9897.12,2
P019,Компания 19,37.92,381.49,2023-11-27,398,15092.16,11
P019,Компания 19,37.92,381.49,2023-10-02,300,11376.0,10
P019,Компания 19,37.92,381.49,2023-06-26,7,265.44,6
P019,Компания 19,37.92,381.49,2023-02-01,479,18163.68,2
P019,Компания 19,37.92,381.49,2023-09-01,311,11793.12,9
P019,Компания 19,37.92,381.49,2023-03-27,210,7963.200000000001,3
P019,Компания 19,37.92,381.49,2023-03-08,178,6749.76,3
P019,Компания 19,37.92,381.49,2023-04-08,162,6143.04,4
P019,Компания 19,37.92,381.49,2023-10-04,495,18770.4,10
P019,Компания 19,37.92,381.49,2023-02-15,267,10124.640000000001,2
P019,Компания 19,37.92,381.49,2023-06-12,347,13158.24,6
P019,Компания 19,37.92,381.49,2023-03-25,328,12437.76,3
P019,Компания 19,37.92,381.49,2023-01-24,453,17177.760000000002,1
P019,Компания 19,37.92,381.49,2023-05-07,201,7621.92,5
P019,Компания 19,37.92,381.49,2023-08-06,80,3033.6000000000004,8
P019,Компания 19,37.92,381.49,2023-05-29,17,644.64,5
P019,Компания 19,37.92,381.49,2023-01-17,256,9707.52,1
P019,Компания 19,37.92,381.49,2023-01-16,140,5308.8,1
P019,Компания 19,37.92,381.49,2023-09-02,270,10238.4,9
P019,Компания 19,37.92,381.49,2023-08-18,134,5081.280000000001,8
P019,Компания 19,37.92,381.49,2023-11-17,315,11944.800000000001,11
P019,Компания 19,37.92,381.49,2023-01-20,293,11110.560000000001,1
P019,Компания 19,37.92,381.49,2023-01-25,65,2464.8,1
P019,Компания 19,37.92,381.49,2023-03-28,341,12930.720000000001,3
P019,Компания 19,37.92,381.49,2023-11-29,222,8418.24,11
P019,Компания 19,37.92,381.49,2023-03-11,491,18618.72,3
P019,Компания 19,37.92,381.49,2023-12-13,225,8532.0,12
P019,Компания 19,37.92,381.49,2023-11-16,422,16002.240000000002,11
P019,Компания 19,37.92,381.49,2023-12-13,462,17519.04,12
P019,Компания 19,37.92,381.49,2023-05-29,430,16305.6,5
P019,Компания 19,37.92,381.49,2023-12-25,104,3943.6800000000003,12
P019,Компания 19,37.92,381.49,2023-09-17,300,11376.0,9
P019,Компания 19,37.92,381.49,2023-09-18,70,2654.4,9
P019,Компания 19,37.92,381.49,2023-10-08,178,6749.76,10
P019,Компания 19,37.92,381.49,2023-02-27,397,15054.24,2
P019,Компания 19,37.92,381.49,2023-11-23,445,16874.4,11
P019,Компания 19,37.92,381.49,2023-06-26,149,5650.08,6
P019,Компания 19,37.92,381.49,2023-01-05,156,5915.52,1
P019,Компания 19,37.92,381.49,2023-11-25,296,11224.32,11
P019,Компания 19,37.92,381.49,2023-05-01,112,4247.04,5
P019,Компания 19,37.92,381.49,2023-05-15,489,18542.88,5
P019,Компания 19,37.92,381.49,2023-09-11,98,3716.1600000000003,9
P019,Компания 19,37.92,381.49,2023-12-10,410,15547.2,12
P019,Компания 19,37.92,381.49,2023-01-30,190,7204.8,1
P019,Компания 19,37.92,381.49,2023-11-03,197,7470.240000000001,11
P019,Компания 19,37.92,381.49,2023-03-28,143,5422.56,3
P019,Компания 19,37.92,381.49,2023-12-14,165,6256.8,12
P019,Компания 19,37.92,381.49,2023-10-18,104,3943.6800000000003,10
P019,Компания 19,37.92,381.49,2023-10-16,356,13499.52,10
P019,Компания 19,37.92,381.49,2023-02-04,87,3299.04,2
P019,Компания 19,37.92,381.49,2023-03-16,210,7963.200000000001,3
P019,Компания 19,37.92,381.49,2023-02-18,222,8418.24,2
P020,Компания 20,157.9,-279.55,2023-05-27,196,30948.4,5
P020,Компания 20,157.9,-279.55,2023-10-17,68,10737.2,10
P020,Компания 20,157.9,-279.55,2023-02-24,107,16895.3,2
P020,Компания 20,157.9,-279.55,2023-04-10,49,7737.1,4
P020,Компания 20,157.9,-279.55,2023-11-20,92,14526.800000000001,11
P020,Компания 20,157.9,-279.55,2023-06-30,181,28579.9,6
P020,Компания 20,157.9,-279.55,2023-07-08,367,57949.3,7
P020,Компания 20,157.9,-279.55,2023-05-09,200,31580.0,5
P020,Компания 20,157.9,-279.55,2023-01-26,121,19105.9,1
P020,Компания 20,157.9,-279.55,2023-09-29,55,8684.5,9
P020,Компания 20,157.9,-279.55,2023-09-02,434,68528.6,9
P020,Компания 20,157.9,-279.55,2023-03-17,254,40106.6,3
P020,Компания 20,157.9,-279.55,2023-07-15,212,33474.8,7
P020,Компания 20,157.9,-279.55,2023-08-02,265,41843.5,8
P020,Компания 20,157.9,-279.55,2023-08-24,27,4263.3,8
P020,Компания 20,157.9,-279.55,2023-04-02,444,70107.6,4
P020,Компания 20,157.9,-279.55,2023-07-28,445,70265.5,7
P020,Компания 20,157.9,-279.55,2023-12-29,389,61423.100000000006,12
P020,Компания 20,157.9,-279.55,2023-06-22,386,60949.4,6
P020,Компания 20,157.9,-279.55,2023-01-25,455,71844.5,1
P020,Компания 20,157.9,-279.55,2023-11-07,31,4894.900000000001,11
P020,Компания 20,157.9,-279.55,2023-07-03,255,40264.5,7
P020,Компания 20,157.9,-279.55,2023-05-25,22,3473.8,5
P020,Компания 20,157.9,-279.55,2023-10-15,162,25579.8,10
P020,Компания 20,157.9,-279.55,2023-02-03,14,2210.6,2
P020,Компания 20,157.9,-279.55,2023-09-15,146,23053.4,9
P020,Компания 20,157.9,-279.55,2023-06-06,83,13105.7,6
P020,Компания 20,157.9,-279.55,2023-04-11,330,52107.0,4
P020,Компания 20,157.9,-279.55,2023-12-09,345,54475.5,12
P020,Компания 20,157.9,-279.55,2023-01-07,295,46580.5,1
P020,Компания 20,157.9,-279.55,2023-01-27,314,49580.6,1
P020,Компания 20,157.9,-279.55,2023-09-23,231,36474.9,9
P020,Компания 20,157.9,-279.55,2023-04-19,419,66160.1,4
P020,Компания 20,157.9,-279.55,2023-01-21,252,39790.8,1
P020,Компания 20,157.9,-279.55,2023-05-04,55,8684.5,5
P020,Компания 20,157.9,-279.55,2023-10-26,125,19737.5,10
P020,Компания 20,157.9,-279.55,2023-02-04,72,11368.800000000001,2
P020,Компания 20,157.9,-279.55,2023-07-17,394,62212.600000000006,7
P020,Компания 20,157.9,-279.55,2023-03-11,93,14684.7,3
P020,Компания 20,157.9,-279.55,2023-06-26,243,38369.700000000004,6
P020,Компания 20,157.9,-279.55,2023-08-24,426,67265.40000000001,8
P020,Компания 20,157.9,-279.55,2023-09-15,184,29053.600000000002,9
P020,Компания 20,157.9,-279.55,2023-10-11,418,66002.2,10
P020,Компания 20,157.9,-279.55,2023-10-11,369,58265.1,10
P020,Компания 20,157.9,-279.55,2023-03-04,355,56054.5,3
P020,Компания 20,157.9,-279.55,2023-01-12,102,16105.800000000001,1
P020,Компания 20,157.9,-279.55,2023-04-30,415,65528.5,4
P020,Компания 20,157.9,-279.55,2023-05-04,223,35211.700000000004,5
P020,Компания 20,157.9,-279.55,2023-11-14,429,67739.1,11
P020,Компания 20,157.9,-279.55,2023-11-23,90,14211.0,11
P020,Компания 20,157.9,-279.55,2023-07-19,377,59528.3,7
P020,Компания 20,157.9,-279.55,2023-06-21,494,78002.6,6
P020,Компания 20,157.9,-279.55,2023-12-18,423,66791.7,12
P020,Компания 20,157.9,-279.55,2023-04-23,458,72318.2,4
P020,Компания 20,157.9,-279.55,2023-10-05,430,67897.0,10
P020,Компания 20,157.9,-279.55,2023-01-13,240,37896.0,1
P020,Компания 20,157.9,-279.55,2023-05-20,282,44527.8,5
P020,Компания 20,157.9,-279.55,2023-07-19,341,53843.9,7
P020,Компания 20,157.9,-279.55,2023-10-22,267,42159.3,10
P020,Компания 20,157.9,-279.55,2023-03-01,478,75476.2,3
P020,Компания 20,157.9,-279.55,2023-05-18,450,71055.0,5
P020,Компания 20,157.9,-279.55,2023-09-19,35,5526.5,9
P020,Компания 20,157.9,-279.55,2023-01-24,162,25579.8,1
P020,Компания 20,157.9,-279.55,2023-11-28,22,3473.8,11
P020,Компания 20,157.9,-279.55,2023-07-02,142,22421.8,7
P020,Компания 20,157.9,-279.55,2023-06-15,137,21632.3,6
P020,Компания 20,157.9,-279.55,2023-11-01,48,7579.200000000001,11
P020,Компания 20,157.9,-279.55,2023-02-14,467,73739.3,2
P020,Компания 20,157.9,-279.55,2023-05-20,371,58580.9,5
P020,Компания 20,157.9,-279.55,2023-05-18,54,8526.6,5
P020,Компания 20,157.9,-279.55,2023-01-04,52,8210.800000000001,1
P020,Компания 20,157.9,-279.55,2023-04-26,181,28579.9,4
P020,Компания 20,157.9,-279.55,2023-01-12,269,42475.1,1
P020,Компания 20,157.9,-279.55,2023-07-03,84,13263.6,7
P020,Компания 20,157.9,-279.55,2023-02-27,198,31264.2,2
P020,Компания 20,157.9,-279.55,2023-11-13,32,5052.8,11
P020,Компания 20,157.9,-279.55,2023-05-03,148,23369.2,5
P020,Компания 20,157.9,-279.55,2023-10-16,282,44527.8,10
P020,Компания 20,157.9,-279.55,2023-09-23,367,57949.3,9
P020,Компания 20,157.9,-279.55,2023-11-04,132,20842.8,11
P020,Компания 20,157.9,-279.55,2023-12-05,44,6947.6,12
P020,Компания 20,157.9,-279.55,2023-10-18,4,631.6,10
P020,Компания 20,157.9,-279.55,2023-02-16,294,46422.6,2
P020,Компания 20,157.9,-279.55,2023-11-06,75,11842.5,11
P020,Компания 20,157.9,-279.55,2023-02-18,471,74370.90000000001,2
P020,Компания 20,157.9,-279.55,2023-01-11,374,59054.6,1
P020,Компания 20,157.9,-279.55,2023-05-02,334,52738.6,5
P020,Компания 20,157.9,-279.55,2023-07-16,175,27632.5,7
P020,Компания 20,157.9,-279.55,2023-10-09,398,62844.200000000004,10
P020,Компания 20,157.9,-279.55,2023-03-22,120,18948.0,3
P020,Компания 20,157.9,-279.55,2023-11-21,346,54633.4,11
P020,Компания 20,157.9,-279.55,2023-12-24,299,47212.1,12
P020,Компания 20,157.9,-279.55,2023-04-08,27,4263.3,4
P020,Компания 20,157.9,-279.55,2023-08-15,240,37896.0,8
P020,Компания 20,157.9,-279.55,2023-11-14,268,42317.200000000004,11
P020,Компания 20,157.9,-279.55,2023-08-22,30,4737.0,8
P020,Компания 20,157.9,-279.55,2023-03-27,84,13263.6,3
P020,Компания 20,157.9,-279.55,2023-07-28,370,58423.0,7
P020,Компания 20,157.9,-279.55,2023-01-02,342,54001.8,1
P020,Компания 20,157.9,-279.55,2023-02-08,261,41211.9,2
P020,Компания 20,157.9,-279.55,2023-07-07,395,62370.5,7
P020,Компания 20,157.9,-279.55,2023-08-11,151,23842.9,8
P020,Компания 20,157.9,-279.55,2023-04-29,86,13579.4,4
P021,Компания 21,724.91,-491.8,2023-06-21,159,115260.68999999999,6
P021,Компания 21,724.91,-491.8,2023-07-24,87,63067.17,7
P021,Компания 21,724.91,-491.8,2023-08-18,184,133383.44,8
P021,Компания 21,724.91,-491.8,2023-02-21,449,325484.58999999997,2
P021,Компания 21,724.91,-491.8,2023-02-25,406,294313.45999999996,2
P021,Компания 21,724.91,-491.8,2023-12-19,25,18122.75,12
P021,Компания 21,724.91,-491.8,2023-10-02,481,348681.70999999996,10
P021,Компания 21,724.91,-491.8,2023-03-05,35,25371.85,3
P021,Компания 21,724.91,-491.8,2023-09-25,241,174703.31,9
P021,Компания 21,724.91,-491.8,2023-01-23,396,287064.36,1
P021,Компания 21,724.91,-491.8,2023-11-10,331,239945.21,11
P021,Компания 21,724.91,-491.8,2023-11-05,175,126859.25,11
P021,Компания 21,724.91,-491.8,2023-12-19,230,166729.3,12
P021,Компания 21,724.91,-491.8,2023-04-14,192,139182.72,4
P021,Компания 21,724.91,-491.8,2023-01-31,406,294313.45999999996,1
P021,Компания 21,724.91,-491.8,2023-01-05,129,93513.39,1
P021,Компания 21,724.91,-491.8,2023-09-02,466,337808.06,9
P021,Компания 21,724.91,-491.8,2023-06-30,254,184127.13999999998,6
P021,Компания 21,724.91,-491.8,2023-05-09,28,20297.48,5
P021,Компания 21,724.91,-491.8,2023-06-23,8,5799.28,6
P021,Компания 21,724.91,-491.8,2023-12-24,434,314610.94,12
P021,Компания 21,724.91,-491.8,2023-12-13,368,266766.88,12
P021,Компания 21,724.91,-491.8,2023-08-21,281,203699.71,8
P021,Компания 21,724.91,-491.8,2023-07-03,311,225447.00999999998,7
P021,Компания 21,724.91,-491.8,2023-03-31,152,110186.31999999999,3
P021,Компания 21,724.91,-491.8,2023-02-11,331,239945.21,2
P021,Компания 21,724.91,-491.8,2023-09-03,474,343607.33999999997,9
P021,Компания 21,724.91,-491.8,2023-01-14,69,50018.79,1
P021,Компания 21,724.91,-491.8,2023-08-20,461,334183.51,8
P021,Компания 21,724.91,-491.8,2023-01-15,332,240670.12,1
P021,Компания 21,724.91,-491.8,2023-08-26,261,189201.50999999998,8
P021,Компания 21,724.91,-491.8,2023-10-13,70,50743.7,10
P021,Компания 21,724.91,-491.8,2023-07-10,360,260967.59999999998,7
P021,Компания 21,724.91,-491.8,2023-06-09,399,289239.08999999997,6
P021,Компания 21,724.91,-491.8,2023-02-09,163,118160.33,2
P021,Компания 21,724.91,-491.8,2023-05-13,420,304462.2,5
P021,Компания 21,724.91,-491.8,2023-01-09,431,312436.20999999996,1
P021,Компания 21,724.91,-491.8,2023-05-13,275,199350.25,5
P021,Компания 21,724.91,-491.8,2023-06-03,180,130483.79999999999,6
P021,Компания 21,724.91,-491.8,2023-02-16,303,219647.72999999998,2
P021,Компания 21,724.91,-491.8,2023-08-09,6,4349.46,8
P021,Компания 21,724.91,-491.8,2023-05-05,481,348681.70999999996,5
P021,Компания 21,724.91,-491.8,2023-04-25,443,321135.13,4
P021,Компания 21,724.91,-491.8,2023-11-07,422,305912.01999999996,11
P021,Компания 21,724.91,-491.8,2023-05-13,466,337808.06,5
P021,Компания 21,724.91,-491.8,2023-09-28,377,273291.07,9
P021,Компания 21,724.91,-491.8,2023-08-31,427,309536.57,8
P021,Компания 21,724.91,-491.8,2023-08-07,187,135558.16999999998,8
P021,Компания 21,724.91,-491.8,2023-07-10,235,170353.85,7
P021,Компания 21,724.91,-491.8,2023-09-23,461,334183.51,9
P021,Компания 21,724.91,-491.8,2023-11-26,330,239220.3,11
P021,Компания 21,724.91,-491.8,2023-02-24,98,71041.18,2
P021,Компания 21,724.91,-491.8,2023-05-21,465,337083.14999999997,5
P021,Компания 21,724.91,-491.8,2023-05-06,44,31896.039999999997,5
P021,Компания 21,724.91,-491.8,2023-11-13,355,257343.05,11
P021,Компания 21,724.91,-491.8,2023-05-21,385,279090.35,5
P021,Компания 21,724.91,-491.8,2023-08-27,292,211673.72,8
P021,Компания 21,724.91,-491.8,2023-06-03,165,119610.15,6
P021,Компания 21,724.91,-491.8,2023-01-01,433,313886.02999999997,1
P021,Компания 21,724.91,-491.8,2023-07-26,90,65241.899999999994,7
P021,Компания 21,724.91,-491.8,2023-06-20,80,57992.799999999996,6
P021,Компания 21,724.91,-491.8,2023-01-21,39,28271.489999999998,1
P021,Компания 21,724.91,-491.8,2023-12-12,56,40594.96,12
P021,Компания 21,724.91,-491.8,2023-09-07,112,81189.92,9
P021,Компания 21,724.91,-491.8,2023-05-19,397,287789.26999999996,5
P021,Компания 21,724.91,-491.8,2023-01-20,162,117435.42,1
P021,Компания 21,724.91,-491.8,2023-05-06,57,41319.869999999995,5
P021,Компания 21,724.91,-491.8,2023-12-11,51,36970.409999999996,12
P021,Компания 21,724.91,-491.8,2023-11-17,164,118885.23999999999,11
P021,Компания 21,724.91,-491.8,2023-10-14,420,304462.2,10
P021,Компания 21,724.91,-491.8,2023-10-22,363,263142.33,10
P021,Компания 21,724.91,-491.8,2023-06-03,489,354480.99,6
P021,Компания 21,724.91,-491.8,2023-04-01,491,355930.81,4
P021,Компания 21,724.91,-491.8,2023-05-19,470,340707.7,5
P021,Компания 21,724.91,-491.8,2023-04-25,162,117435.42,4
P021,Компания 21,724.91,-491.8,2023-03-12,93,67416.62999999999,3
P021,Компания 21,724.91,-491.8,2023-02-24,118,85539.37999999999,2
P021,Компания 21,724.91,-491.8,2023-11-14,36,26096.76,11
P021,Компания 21,724.91,-491.8,2023-07-03,26,18847.66,7
P021,Компания 21,724.91,-491.8,2023-06-28,285,206599.34999999998,6
P021,Компания 21,724.91,-491.8,2023-01-11,392,284164.72,1
P021,Компания 21,724.91,-491.8,2023-01-31,434,314610.94,1
P021,Компания 21,724.91,-491.8,2023-07-28,356,258067.96,7
P021,Компания 21,724.91,-491.8,2023-06-03,161,116710.51,6
P021,Компания 21,724.91,-491.8,2023-07-07,390,282714.89999999997,7
P021,Компания 21,724.91,-491.8,2023-01-04,350,253718.5,1
P021,Компания 21,724.91,-491.8,2023-05-23,309,223997.19,5
P021,Компания 21,724.91,-491.8,2023-10-31,413,299387.82999999996,10
P021,Компания 21,724.91,-491.8,2023-09-16,454,329109.14,9
P021,Компания 21,724.91,-491.8,2023-05-09,387,280540.17,5
P021,Компания 21,724.91,-491.8,2023-06-24,406,294313.45999999996,6
P021,Компания 21,724.91,-491.8,2023-04-30,24,17397.84,4
P021,Компания 21,724.91,-491.8,2023-12-20,467,338532.97,12
P021,Компания 21,724.91,-491.8,2023-11-16,448,324759.68,11
P021,Компания 21,724.91,-491.8,2023-04-19,341,247194.31,4
P021,Компания 21,724.91,-491.8,2023-12-19,378,274015.98,12
P021,Компания 21,724.91,-491.8,2023-05-16,74,53643.34,5
P021,Компания 21,724.91,-491.8,2023-04-30,324,234870.84,4
P021,Компания 21,724.91,-491.8,2023-06-15,112,81189.92,6
P021,Компания 21,724.91,-491.8,2023-07-25,144,104387.04,7
P021,Компания 21,724.91,-491.8,2023-06-12,12,8698.92,6
P021,Компания 21,724.91,-491.8,2023-02-08,65,47119.15,2
P022,Компания 22,919.31,298.33,2023-08-15,290,266599.89999999997,8
P022,Компания 22,919.31,298.33,2023-11-26,409,375997.79,11
P022,Компания 22,919.31,298.33,2023-08-26,139,127784.09,8
P022,Компания 22,919.31,298.33,2023-07-06,315,289582.64999999997,7
P022,Компания 22,919.31,298.33,2023-01-09,462,424721.22,1
P022,Компания 22,919.31,298.33,2023-11-17,32,29417.92,11
P022,Компания 22,919.31,298.33,2023-02-26,114,104801.34,2
P022,Компания 22,919.31,298.33,2023-01-23,206,189377.86,1
P022,Компания 22,919.31,298.33,2023-04-26,242,222473.02,4
P022,Компания 22,919.31,298.33,2023-10-07,430,395303.3,10
P022,Компания 22,919.31,298.33,2023-09-11,333,306130.23,9
P022,Компания 22,919.31,298.33,2023-01-14,421,387029.50999999995,1
P022,Компания 22,919.31,298.33,2023-08-16,197,181104.06999999998,8
P022,Компания 22,919.31,298.33,2023-07-13,236,216957.15999999997,7
P022,Компания 22,919.31,298.33,2023-03-30,365,335548.14999999997,3
P022,Компания 22,919.31,298.33,2023-02-10,141,129622.70999999999,2
P022,Компания 22,919.31,298.33,2023-12-01,343,315323.32999999996,12
P022,Компания 22,919.31,298.33,2023-09-23,494,454139.13999999996,9
P022,Компания 22,919.31,298.33,2023-12-16,301,276712.31,12
P022,Компания 22,919.31,298.33,2023-12-25,113,103882.03,12
P022,Компания 22,919.31,298.33,2023-06-09,70,64351.7,6
P022,Компания 22,919.31,298.33,2023-06-01,182,167314.41999999998,6
P022,Компания 22,919.31,298.33,2023-07-29,105,96527.54999999999,7
P022,Компания 22,919.31,298.33,2023-12-26,73,67109.62999999999,12
P022,Компания 22,919.31,298.33,2023-11-16,201,184781.31,11
P022,Компания 22,919.31,298.33,2023-11-29,111,102043.40999999999,11
P022,Компания 22,919.31,298.33,2023-07-19,433,398061.23,7
P022,Компания 22,919.31,298.33,2023-08-08,380,349337.8,8
P022,Компания 22,919.31,298.33,2023-10-30,95,87334.45,10
P022,Компания 22,919.31,298.33,2023-02-20,414,380594.33999999997,2
P022,Компания 22,919.31,298.33,2023-05-26,17,15628.269999999999,5
P022,Компания 22,919.31,298.33,2023-03-12,327,300614.37,3
P022,Компания 22,919.31,298.33,2023-07-07,324,297856.44,7
P022,Компания 22,919.31,298.33,2023-11-11,112,102962.72,11
P022,Компания 22,919.31,298.33,2023-10-22,43,39530.329999999994,10
P022,Компания 22,919.31,298.33,2023-04-16,192,176507.52,4
P022,Компания 22,919.31,298.33,2023-08-11,293,269357.82999999996,8
P022,Компания 22,919.31,298.33,2023-04-10,206,189377.86,4
P022,Компания 22,919.31,298.33,2023-06-24,126,115833.06,6
P022,Компания 22,919.31,298.33,2023-08-10,130,119510.29999999999,8
P022,Компания 22,919.31,298.33,2023-12-06,181,166395.11,12
P022,Компания 22,919.31,298.33,2023-06-03,160,147089.59999999998,6
P022,Компания 22,919.31,298.33,2023-11-10,43,39530.329999999994,11
P022,Компания 22,919.31,298.33,2023-11-03,341,313484.70999999996,11
P022,Компания 22,919.31,298.33,2023-06-29,447,410931.56999999995,6
P022,Компания 22,919.31,298.33,2023-07-02,111,102043.40999999999,7
P022,Компания 22,919.31,298.33,2023-09-08,359,330032.29,9
P022,Компания 22,919.31,298.33,2023-05-04,345,317161.94999999995,5
P022,Компания 22,919.31,298.33,2023-01-21,262,240859.21999999997,1
P022,Компания 22,919.31,298.33,2023-01-03,251,230746.81,1
P022,Компания 22,919.31,298.33,2023-10-04,455,418286.05,10
P022,Компания 22,919.31,298.33,2023-07-29,412,378755.72,7
P022,Компания 22,919.31,298.33,2023-04-15,318,292340.57999999996,4
P022,Компания 22,919.31,298.33,2023-08-28,433,398061.23,8
P022,Компания 22,919.31,298.33,2023-07-26,463,425640.52999999997,7
P022,Компания 22,919.31,298.33,2023-12-17,357,328193.67,12
P022,Компания 22,919.31,298.33,2023-11-02,152,139735.12,11
P022,Компания 22,919.31,298.33,2023-10-12,272,250052.31999999998,10
P022,Компания 22,919.31,298.33,2023-01-08,220,202248.19999999998,1
P022,Компания 22,919.31,298.33,2023-05-14,73,67109.62999999999,5
P022,Компания 22,919.31,298.33,2023-09-22,451,414608.81,9
P022,Компания 22,919.31,298.33,2023-12-11,121,111236.51,12
P022,Компания 22,919.31,298.33,2023-09-13,311,285905.41,9
P022,Компания 22,919.31,298.33,2023-01-14,150,137896.5,1
P022,Компания 22,919.31,298.33,2023-08-19,154,141573.74,8
P022,Компания 22,919.31,298.33,2023-09-24,189,173749.59,9
P022,Компания 22,919.31,298.33,2023-10-25,318,292340.57999999996,10
P022,Компания 22,919.31,298.33,2023-08-08,107,98366.17,8
P022,Компания 22,919.31,298.33,2023-06-30,185,170072.34999999998,6
P022,Компания 22,919.31,298.33,2023-10-10,498,457816.37999999995,10
P022,Компания 22,919.31,298.33,2023-07-27,372,341983.32,7
P022,Компания 22,919.31,298.33,2023-07-22,302,277631.62,7
P022,Компания 22,919.31,298.33,2023-01-14,422,387948.81999999995,1
P022,Компания 22,919.31,298.33,2023-04-22,139,127784.09,4
P022,Компания 22,919.31,298.33,2023-11-07,463,425640.52999999997,11
P022,Компания 22,919.31,298.33,2023-11-25,493,453219.82999999996,11
